ds,yhat
2011-01-31 14:07:00,494.3657366348296
2011-01-31 14:13:00,496.42441715524035
2011-01-31 14:18:00,498.02243727679024
2011-01-31 14:35:00,502.2996644505389
2011-01-31 14:38:00,502.8249999443234
2011-01-31 14:53:00,504.2091097376648
2011-01-31 14:59:00,504.1401936567018
2011-01-31 15:05:00,503.7003695370531
2011-01-31 15:09:00,503.2003710792875
2011-01-31 15:11:00,502.8887342038418
2011-01-31 15:17:00,501.7110759628916
2011-01-31 15:27:00,498.97135330788103
2011-01-31 15:35:00,496.1368360937265
2011-01-31 15:36:00,495.7459528852218
2011-01-31 15:37:00,495.3474352434148
2011-01-31 15:52:00,488.56984733676575
2011-01-31 15:57:00,486.0435649234757
2011-01-31 16:02:00,483.42692144663727
2011-01-31 16:26:00,470.5145339710945
2011-01-31 16:47:00,460.5787143988588
2011-01-31 16:48:00,460.17469426720675
2011-01-31 16:59:00,456.28208827044506
2011-02-01 08:23:00,638.2124267999258
2011-02-01 08:31:00,641.5367513241332
2011-02-01 09:01:00,658.466359429047
2011-02-01 09:36:00,671.8431485093025
2011-02-01 09:38:00,672.0641135218114
2011-02-01 10:00:00,669.5554235298464
2011-02-01 10:14:00,663.1340635023611
2011-02-01 10:15:00,662.5364604901713
2011-02-01 10:37:00,645.2142438124586
2011-02-01 10:38:00,644.2578192471532
2011-02-01 10:47:00,635.1174671879393
2011-02-01 10:59:00,621.7286341042028
2011-02-01 11:07:00,612.2968414122694
2011-02-01 11:08:00,611.1002751205974
2011-02-01 11:16:00,601.4582110190628
2011-02-01 11:19:00,597.833492678008
2011-02-01 11:20:00,596.6269241152697
2011-02-01 11:21:00,595.421757979651
2011-02-01 11:30:00,584.6934270037337
2011-02-01 11:31:00,583.5205137734941
2011-02-01 11:40:00,573.2256861861362
2011-02-01 11:42:00,571.0148780382123
2011-02-01 11:51:00,561.5035052691164
2011-02-01 11:58:00,554.6832411883324
2011-02-01 12:03:00,550.1668035795838
2011-02-01 12:08:00,545.9723928064525
2011-02-01 12:25:00,534.3477032319043
2011-02-01 12:27:00,533.2619363642576
2011-02-01 12:29:00,532.2369763152657
2011-02-01 12:42:00,527.0574274899919
2011-02-01 12:54:00,524.5010233063033
2011-02-01 13:09:00,524.0398015013976
2011-02-01 13:10:00,524.1057886827189
2011-02-01 13:15:00,524.597455365056
2011-02-01 13:20:00,525.3393097372126
2011-02-01 13:25:00,526.3033866833315
2011-02-01 13:26:00,526.5202856279483
2011-02-01 13:28:00,526.9762259293036
2011-02-01 13:36:00,529.0584837415806
2011-02-01 13:45:00,531.770634760315
2011-02-01 13:47:00,532.4082051513639
2011-02-01 13:50:00,533.3790796750768
2011-02-01 13:55:00,535.0183586853119
2011-02-01 14:01:00,536.9803008537743
2011-02-01 14:12:00,540.3896982919772
2011-02-01 14:24:00,543.5198756815622
2011-02-01 14:29:00,544.5593029078916
2011-02-01 14:43:00,546.4044008101066
2011-02-01 14:46:00,546.5700859983157
2011-02-01 14:58:00,546.338714966524
2011-02-01 15:11:00,544.4083790284911
2011-02-01 15:15:00,543.4624169905288
2011-02-01 15:24:00,540.7521284219666
2011-02-01 15:35:00,536.4265282182616
2011-02-01 15:41:00,533.653148956306
2011-02-01 16:03:00,521.6741524098197
2011-02-01 16:18:00,512.7132276950729
2011-02-01 16:47:00,496.8140068492306
2011-02-02 07:51:00,586.7281946089844
2011-02-02 07:58:00,582.7903555592648
2011-02-02 09:06:00,599.8592157075049
2011-02-02 09:08:00,600.7007414329285
2011-02-02 09:39:00,607.4573767491227
2011-02-02 09:49:00,606.2880885865646
2011-02-02 10:06:00,599.9273980543708
2011-02-02 10:22:00,589.0133570790935
2011-02-02 10:34:00,578.0361179749705
2011-02-02 10:41:00,570.7011448561886
2011-02-02 10:46:00,565.108043225933
2011-02-02 10:54:00,555.65287484944
2011-02-02 10:56:00,553.2080245781071
2011-02-02 11:01:00,546.9835484086063
2011-02-02 11:14:00,530.3189396767516
2011-02-02 11:41:00,496.2711482475099
2011-02-02 11:43:00,493.91148322320703
2011-02-02 11:55:00,480.55150362109396
2011-02-02 12:02:00,473.49916956678726
2011-02-02 12:03:00,472.5417809034268
2011-02-02 12:09:00,467.0772405357113
2011-02-02 12:10:00,466.21451956454166
2011-02-02 12:26:00,454.39735370700816
2011-02-02 12:36:00,448.9864906200247
2011-02-02 12:38:00,448.0889651025523
2011-02-02 12:42:00,446.4768283794406
2011-02-02 12:53:00,443.2701126661419
2011-02-02 12:54:00,443.06489503304874
2011-02-02 13:07:00,441.6085805896108
2011-02-02 13:11:00,441.57995047322765
2011-02-02 13:16:00,441.7909360093371
2011-02-02 13:25:00,442.7804904672961
2011-02-02 13:28:00,443.2610735901509
2011-02-02 13:46:00,447.25652064409076
2011-02-02 13:57:00,450.19294193607686
2011-02-02 14:17:00,455.1867968092066
2011-02-02 14:25:00,456.7147506723878
2011-02-02 14:29:00,457.32486087923667
2011-02-02 14:36:00,458.103450316104
2011-02-02 14:37:00,458.18219735989635
2011-02-02 14:38:00,458.25240911404444
2011-02-02 14:39:00,458.3139585373689
2011-02-02 14:40:00,458.36672321820555
2011-02-02 14:51:00,458.33712956841737
2011-02-02 15:09:00,455.701635414537
2011-02-02 15:13:00,454.66850087660373
2011-02-02 15:22:00,451.7675445763788
2011-02-02 15:26:00,450.23304042933177
2011-02-02 15:39:00,444.3089420320587
2011-02-02 15:48:00,439.494394123854
2011-02-02 15:57:00,434.2462290570926
2011-02-02 16:01:00,431.81373552013645
2011-02-02 16:15:00,423.0702394566299
2011-02-02 17:06:00,396.9374077899571
2011-02-02 17:08:00,396.3346269583871
2011-02-02 17:15:00,394.5659897862071
2011-02-03 08:18:00,576.5649450329736
2011-02-03 09:04:00,603.5580144879561
2011-02-03 09:37:00,618.12253867094
2011-02-03 09:42:00,618.8769721592082
2011-02-03 09:58:00,618.1467394609544
2011-02-03 10:26:00,605.3166378474904
2011-02-03 10:39:00,594.9830037021775
2011-02-03 10:41:00,593.1948148553911
2011-02-03 10:47:00,587.5610943759377
2011-02-03 10:50:00,584.6082070973899
2011-02-03 11:28:00,543.4557694329944
2011-02-03 11:30:00,541.2942494856889
2011-02-03 11:39:00,531.8401568710221
2011-02-03 11:49:00,522.053846156821
2011-02-03 12:00:00,512.4627128671054
2011-02-03 12:12:00,503.7203777433898
2011-02-03 12:27:00,495.685064258375
2011-02-03 12:37:00,492.22472528061326
2011-02-03 12:44:00,490.70864176089214
2011-02-03 13:06:00,490.49987929510405
2011-02-03 13:26:00,495.29839226747583
2011-02-03 13:27:00,495.6330316405298
2011-02-03 13:29:00,496.3239509652377
2011-02-03 13:30:00,496.679731767495
2011-02-03 13:31:00,497.04205757701084
2011-02-03 13:53:00,506.14384779524
2011-02-03 13:58:00,508.34831452222136
2011-02-03 14:01:00,509.6637727574199
2011-02-03 14:08:00,512.6680358448668
2011-02-03 14:15:00,515.5141637865561
2011-02-03 14:41:00,523.4975908537017
2011-02-03 14:51:00,525.0589050222239
2011-02-03 14:54:00,525.3349893670004
2011-02-03 15:02:00,525.6199527190256
2011-02-03 15:17:00,524.370413180264
2011-02-03 15:23:00,523.2381791940261
2011-02-03 15:27:00,522.2946973069097
2011-02-03 15:28:00,522.0361960597097
2011-02-03 17:01:00,484.9082508805441
2011-02-03 18:08:00,493.1571183619425
2011-02-03 18:45:00,509.6949152334302
2011-02-03 19:32:00,513.1963963485775
2011-02-03 19:58:00,494.5027594383241
2011-02-04 08:27:00,646.0528843820789
2011-02-04 08:56:00,658.2420741857371
2011-02-04 08:58:00,659.1511831893916
2011-02-04 08:59:00,659.5998016642881
2011-02-04 09:03:00,661.3426664870592
2011-02-04 09:30:00,668.9588411392198
2011-02-04 09:34:00,669.2080227685041
2011-02-04 09:56:00,665.3471267331815
2011-02-04 10:31:00,640.3581128531976
2011-02-04 10:32:00,639.3387184156571
2011-02-04 10:38:00,632.9287910472304
2011-02-04 10:39:00,631.8141024016436
2011-02-04 11:13:00,588.5667372416409
2011-02-04 11:14:00,587.208059415277
2011-02-04 11:40:00,552.5860723547903
2011-02-04 11:43:00,548.8177251098822
2011-02-04 11:45:00,546.3468254975024
2011-02-04 11:48:00,542.7077546748025
2011-02-04 11:52:00,537.9917696877061
2011-02-04 11:54:00,535.6963854223524
2011-02-04 11:55:00,534.5651336993345
2011-02-04 12:18:00,512.0143657325546
2011-02-04 12:29:00,503.86738153345743
2011-02-04 12:36:00,499.63155366844035
2011-02-04 12:37:00,499.08681270384574
2011-02-04 12:40:00,497.5425593660144
2011-02-04 13:04:00,489.8148309659715
2011-02-04 13:19:00,488.62195792217983
2011-02-04 13:28:00,488.9253967514046
2011-02-04 13:30:00,489.07467341494987
2011-02-04 13:47:00,491.1640078985835
2011-02-04 14:03:00,493.66544510050136
2011-02-04 14:04:00,493.8139583804035
2011-02-04 14:08:00,494.3813047097475
2011-02-04 14:14:00,495.1261751462257
2011-02-04 14:23:00,495.90920797230694
2011-02-04 14:25:00,496.0158297912978
2011-02-04 14:43:00,495.56852303899745
2011-02-04 14:46:00,495.2136708920333
2011-02-04 14:51:00,494.4254169910156
2011-02-04 14:58:00,492.8941580450079
2011-02-04 15:32:00,478.3007715011937
2011-02-04 15:43:00,471.32110912446564
2011-02-04 15:54:00,463.5470495406372
2011-02-04 16:34:00,433.0418721292758
2011-02-06 11:11:00,404.26591883338347
2011-02-06 11:29:00,384.95552752827234
2011-02-06 12:48:00,335.00477362110024
2011-02-06 12:49:00,334.9335243396574
2011-02-06 13:57:00,354.5314823645123
2011-02-06 14:33:00,369.09410068860086
2011-02-06 14:43:00,371.6370161671602
2011-02-06 14:46:00,372.2218025980004
2011-02-06 14:56:00,373.5307704302516
2011-02-06 15:34:00,369.269008614951
2011-02-06 16:08:00,355.95177261336215
2011-02-07 09:15:00,587.9873099284076
2011-02-07 09:36:00,594.7336441661773
2011-02-07 09:48:00,595.2688142665714
2011-02-07 09:50:00,595.0953317238542
2011-02-07 10:03:00,592.0870935936073
2011-02-07 10:14:00,587.0254089127657
2011-02-07 10:50:00,556.7831316579347
2011-02-07 11:15:00,528.3114082750576
2011-02-07 11:20:00,522.4243574444725
2011-02-07 11:39:00,500.73587362091234
2011-02-07 11:42:00,497.5042088087978
2011-02-07 11:56:00,483.5212338159522
2011-02-07 12:05:00,475.6962896871189
2011-02-07 12:22:00,463.9209416338794
2011-02-07 12:24:00,462.8145511159607
2011-02-07 12:27:00,461.2688970293211
2011-02-07 12:46:00,454.66680187507814
2011-02-07 13:13:00,454.0854677678566
2011-02-07 13:15:00,454.39187594278746
2011-02-07 13:18:00,454.9266723636141
2011-02-07 13:32:00,458.4427238960539
2011-02-07 13:50:00,464.598077402438
2011-02-07 13:59:00,467.9329141285283
2011-02-07 14:16:00,473.86734537737465
2011-02-07 14:33:00,478.37661106909593
2011-02-07 14:49:00,480.52179397142754
2011-02-07 14:51:00,480.62009386678585
2011-02-07 14:53:00,480.67842121052655
2011-02-07 15:01:00,480.5042921090525
2011-02-07 15:04:00,480.26886408901726
2011-02-07 15:05:00,480.169681010503
2011-02-07 15:10:00,479.5189749943394
2011-02-07 15:14:00,478.81434907754743
2011-02-07 15:34:00,472.9892417413449
2011-02-07 15:37:00,471.816746718638
2011-02-07 15:47:00,467.4483580141005
2011-02-07 16:21:00,449.6323606472465
2011-02-08 09:41:00,648.7297632972882
2011-02-08 09:56:00,647.17236297659
2011-02-08 10:12:00,640.74444704219
2011-02-08 10:15:00,639.0057719560277
2011-02-08 10:17:00,637.7571909048996
2011-02-08 10:28:00,629.6777254767172
2011-02-08 10:32:00,626.2664869712706
2011-02-08 10:47:00,611.5867786632759
2011-02-08 11:27:00,564.7082987699287
2011-02-08 11:31:00,559.9898252501519
2011-02-08 11:32:00,558.8219074874313
2011-02-08 11:36:00,554.206357388855
2011-02-08 12:01:00,528.405237253338
2011-02-08 12:12:00,519.3309988106954
2011-02-08 12:14:00,517.8601369020769
2011-02-08 12:20:00,513.7956636797845
2011-02-08 12:38:00,504.84794032322975
2011-02-08 12:41:00,503.83456549446083
2011-02-08 12:47:00,502.2094140917078
2011-02-08 13:28:00,503.445537414769
2011-02-08 13:39:00,506.39697758339616
2011-02-08 14:06:00,515.0428955193958
2011-02-08 14:15:00,517.7131329151356
2011-02-08 14:34:00,521.8790167804074
2011-02-08 14:45:00,522.993773025797
2011-02-08 14:58:00,522.8080264422249
2011-02-08 15:09:00,521.2891670758368
2011-02-08 15:24:00,517.2214398968681
2011-02-08 15:30:00,514.9915976889092
2011-02-08 15:38:00,511.5425198848495
2011-02-08 15:42:00,509.6350586868044
2011-02-08 15:48:00,506.57567065792574
2011-02-08 16:25:00,485.04154400059406
2011-02-08 17:16:00,463.4910365612311
2011-02-09 09:10:00,577.9768323982748
2011-02-09 10:11:00,573.4803722427617
2011-02-09 10:19:00,567.8716634433736
2011-02-09 10:24:00,563.8073885983995
2011-02-09 10:25:00,562.945581653392
2011-02-09 10:41:00,547.1704563312885
2011-02-09 10:49:00,538.0982532158695
2011-02-09 11:21:00,497.73052413579103
2011-02-09 11:38:00,476.3400445792761
2011-02-09 11:43:00,470.3807947009982
2011-02-09 12:07:00,445.31374012615095
2011-02-09 12:08:00,444.4232336624596
2011-02-09 12:16:00,437.80754129879676
2011-02-09 13:25:00,419.2498019375888
2011-02-09 13:37:00,421.5315289742014
2011-02-09 13:50:00,424.77721310178447
2011-02-09 13:57:00,426.66225340697895
2011-02-09 14:18:00,431.86709247188173
2011-02-09 14:44:00,434.95696376862287
2011-02-09 15:25:00,427.09956038265386
2011-02-09 15:33:00,423.68035319895
2011-02-09 16:57:00,376.6260047679138
2011-02-10 09:21:00,589.3444268170679
2011-02-10 09:29:00,592.477412108845
2011-02-10 09:43:00,595.4424913921475
2011-02-10 10:08:00,591.6714957801817
2011-02-10 10:17:00,587.431265478448
2011-02-10 10:18:00,586.8711216743374
2011-02-10 10:40:00,570.5641803409163
2011-02-10 11:16:00,533.1514928158645
2011-02-10 11:39:00,508.3094683432539
2011-02-10 11:40:00,507.29258862142586
2011-02-10 11:41:00,506.28348623303555
2011-02-10 11:44:00,503.3056048750685
2011-02-10 11:46:00,501.36422746085
2011-02-10 11:57:00,491.4093309750033
2011-02-10 12:13:00,479.5507250554515
2011-02-10 12:15:00,478.31602848820955
2011-02-10 12:19:00,476.0223049185987
2011-02-10 12:21:00,474.96462699532543
2011-02-10 12:32:00,470.2326028241507
2011-02-10 13:06:00,466.9691907652116
2011-02-10 13:19:00,469.6499758543722
2011-02-10 13:27:00,472.1023431258732
2011-02-10 13:34:00,474.63507046604843
2011-02-10 13:54:00,483.05405586099926
2011-02-10 14:30:00,497.1993388404603
2011-02-10 14:46:00,500.8682807081602
2011-02-10 14:49:00,501.2938786544428
2011-02-10 14:51:00,501.528216495205
2011-02-10 14:59:00,502.0599857097544
2011-02-10 15:24:00,499.48542242379716
2011-02-10 15:38:00,495.45760244198755
2011-02-10 15:40:00,494.75456697051294
2011-02-10 16:01:00,485.95927820579993
2011-02-10 16:17:00,478.3337408263959
2011-02-10 16:52:00,463.79154350318527
2011-02-10 17:19:00,458.9731479965574
2011-02-10 17:40:00,460.6547113514241
2011-02-10 17:54:00,464.33195805938226
2011-02-10 19:44:00,483.3087952675428
2011-02-10 19:49:00,479.53218981678987
2011-02-11 08:45:00,629.6115368571524
2011-02-11 09:11:00,640.9488999094064
2011-02-11 09:17:00,642.883906463236
2011-02-11 10:06:00,636.9730239906299
2011-02-11 10:15:00,630.9830371247523
2011-02-11 10:26:00,621.6992097155057
2011-02-11 10:38:00,609.3981025159956
2011-02-11 10:57:00,586.3816914426814
2011-02-11 11:17:00,559.5979279662808
2011-02-11 11:22:00,552.8081277863165
2011-02-11 11:23:00,551.4546218765937
2011-02-11 11:25:00,548.754749050085
2011-02-11 11:28:00,544.7277352830239
2011-02-11 11:31:00,540.7358613159628
2011-02-11 11:36:00,534.1839554961148
2011-02-11 11:38:00,531.6057427607778
2011-02-11 11:40:00,529.0553838332771
2011-02-11 11:57:00,508.8058915248979
2011-02-11 12:16:00,490.1574274152642
2011-02-11 12:22:00,485.31219842345183
2011-02-11 12:32:00,478.4306196803826
2011-02-11 12:36:00,476.10086513861694
2011-02-11 12:45:00,471.73498574596204
2011-02-11 12:48:00,470.5440048675456
2011-02-11 12:49:00,470.17569731940154
2011-02-11 13:36:00,466.1365232971415
2011-02-11 13:50:00,468.09693530825257
2011-02-11 13:53:00,468.570842656056
2011-02-11 13:54:00,468.72987572082167
2011-02-11 14:26:00,472.5281132853844
2011-02-11 15:12:00,464.76434925225044
2011-02-11 15:39:00,450.4328652464635
2011-02-11 15:56:00,438.5374733352828
2011-02-11 16:19:00,420.8422979715716
2011-02-11 16:20:00,420.06849585084734
2011-02-11 17:06:00,389.7853740526359
2011-02-13 10:24:00,423.67994472039027
2011-02-13 11:13:00,378.57901069508887
2011-02-13 11:22:00,368.86963197065654
2011-02-13 11:36:00,354.19662650463
2011-02-13 11:52:00,339.03776508450306
2011-02-13 12:03:00,330.1496140468552
2011-02-13 12:05:00,328.69485793899224
2011-02-13 12:17:00,321.12018041836336
2011-02-13 12:41:00,312.3823589290404
2011-02-13 12:48:00,311.47408509151893
2011-02-13 13:15:00,314.18877239754596
2011-02-13 13:22:00,316.2406854554469
2011-02-13 13:52:00,328.6711343398293
2011-02-13 14:16:00,339.46663681422774
2011-02-13 14:40:00,347.4369687499795
2011-02-13 15:02:00,350.2951770871518
2011-02-13 15:17:00,349.40219311141846
2011-02-13 15:18:00,349.261460151999
2011-02-13 15:26:00,347.7890733249284
2011-02-13 16:05:00,333.77810322920556
2011-02-14 09:24:00,568.15267324694
2011-02-14 09:27:00,569.1317188626958
2011-02-14 09:31:00,570.2183381688587
2011-02-14 09:33:00,570.6633472710073
2011-02-14 09:45:00,571.8553824492712
2011-02-14 09:47:00,571.796199468927
2011-02-14 09:57:00,570.3505446939405
2011-02-14 10:10:00,565.595450870426
2011-02-14 10:24:00,557.0102765002637
2011-02-14 10:52:00,531.1081897696824
2011-02-14 11:08:00,513.002345761149
2011-02-14 11:22:00,496.54670890820233
2011-02-14 11:57:00,459.07190462205654
2011-02-14 12:11:00,447.53852402913645
2011-02-14 12:13:00,446.10771508788537
2011-02-14 12:16:00,444.0693632551297
2011-02-14 12:28:00,437.25351001417846
2011-02-14 12:36:00,433.92717055857884
2011-02-14 12:46:00,431.13611334529094
2011-02-14 12:53:00,430.05752309519664
2011-02-14 13:11:00,430.29046352775265
2011-02-14 13:19:00,431.5934182776702
2011-02-14 13:21:00,432.01568457792706
2011-02-14 14:03:00,445.86933237153966
2011-02-14 14:13:00,449.3630401090994
2011-02-14 14:14:00,449.6922273071581
2011-02-14 14:29:00,453.9652440217799
2011-02-14 14:39:00,455.9213465264762
2011-02-14 15:15:00,455.08229138600296
2011-02-14 15:23:00,453.11836956617776
2011-02-14 15:26:00,452.2256788379833
2011-02-14 15:35:00,449.0754590440925
2011-02-14 15:37:00,448.28605818887456
2011-02-14 15:43:00,445.7437652014186
2011-02-15 08:18:00,589.6380930638976
2011-02-15 08:21:00,590.486723202344
2011-02-15 09:20:00,620.6262077652033
2011-02-15 09:35:00,624.6447733423543
2011-02-15 09:46:00,625.156510179497
2011-02-15 09:49:00,624.9041743489337
2011-02-15 09:50:00,624.7817607090569
2011-02-15 09:52:00,624.4791315282044
2011-02-15 09:59:00,622.8099998860055
2011-02-15 10:17:00,614.2265023815056
2011-02-15 10:40:00,595.2460098804033
2011-02-15 10:41:00,594.2525851598447
2011-02-15 10:45:00,590.1644805617747
2011-02-15 10:46:00,589.1153863351342
2011-02-15 10:49:00,585.9081675020856
2011-02-15 10:52:00,582.6178159705785
2011-02-15 11:30:00,537.6320499495491
2011-02-15 11:31:00,536.4591367227871
2011-02-15 11:33:00,534.1286073761615
2011-02-15 11:40:00,526.1643091311031
2011-02-15 11:50:00,515.4602021199266
2011-02-15 11:52:00,513.4345471843873
2011-02-15 11:58:00,507.6218641314774
2011-02-15 12:05:00,501.3878682197809
2011-02-15 12:12:00,495.8003102818024
2011-02-15 12:40:00,480.6266492650691
2011-02-15 12:48:00,478.45906828357215
2011-02-15 12:56:00,477.21079522588974
2011-02-15 13:00:00,476.91320830682685
2011-02-15 13:08:00,476.9236880152555
2011-02-15 13:12:00,477.2093456187797
2011-02-15 13:19:00,478.11086283263137
2011-02-15 13:50:00,486.3177026299105
2011-02-15 13:52:00,486.97155321630146
2011-02-15 13:53:00,487.29967033807446
2011-02-15 14:02:00,490.24177755709604
2011-02-15 14:08:00,492.1314169305774
2011-02-15 14:17:00,494.7277920294923
2011-02-15 14:19:00,495.2518926761017
2011-02-15 14:30:00,497.68378302964675
2011-02-15 14:44:00,499.40782483542864
2011-02-15 14:49:00,499.5869071150885
2011-02-15 14:50:00,499.59315183041883
2011-02-15 15:00:00,499.0951507366493
2011-02-15 15:04:00,498.605492318614
2011-02-15 15:41:00,486.59177190733
2011-02-15 15:44:00,485.1095478947648
2011-02-15 15:49:00,482.51434279291107
2011-02-15 15:51:00,481.43704661716777
2011-02-15 16:27:00,460.34955552569886
2011-02-15 17:02:00,443.67076783239816
2011-02-16 08:15:00,532.9968283486008
2011-02-16 08:37:00,539.1833393893676
2011-02-16 09:03:00,551.4783270745871
2011-02-16 09:08:00,553.6393643836595
2011-02-16 09:11:00,554.8354140676345
2011-02-16 09:25:00,559.0624830686651
2011-02-16 09:45:00,559.9185608347265
2011-02-16 09:56:00,557.2801972289616
2011-02-16 10:04:00,553.9015252586797
2011-02-16 10:25:00,539.4148931295376
2011-02-16 10:32:00,532.9521852566779
2011-02-16 10:33:00,531.9703989252711
2011-02-16 10:34:00,530.9747409261374
2011-02-16 10:38:00,526.8588094577431
2011-02-16 10:47:00,516.8966034360641
2011-02-16 10:50:00,513.3892344627704
2011-02-16 10:53:00,509.80293077755624
2011-02-16 10:56:00,506.1466475242245
2011-02-16 11:03:00,497.3946669328523
2011-02-16 11:18:00,478.07717857250884
2011-02-16 11:37:00,454.0241138027018
2011-02-16 11:45:00,444.52504182146686
2011-02-16 11:53:00,435.61196091926774
2011-02-16 11:54:00,434.5453804059388
2011-02-16 11:58:00,430.3944371341321
2011-02-16 11:59:00,429.3865757067115
2011-02-16 12:02:00,426.43779250945556
2011-02-16 12:10:00,419.1531425066397
2011-02-16 12:11:00,418.30451218329927
2011-02-16 12:13:00,416.65001370009395
2011-02-16 12:15:00,415.0532887219734
2011-02-16 12:33:00,403.3865654970892
2011-02-16 12:46:00,398.04420166174407
2011-02-16 12:47:00,397.7384892450501
2011-02-16 12:48:00,397.4474454105846
2011-02-16 12:49:00,397.1709749203151
2011-02-16 12:59:00,395.1831008878165
2011-02-16 13:00:00,395.0591637025842
2011-02-16 13:02:00,394.85022140007123
2011-02-16 13:11:00,394.51857341304986
2011-02-16 13:14:00,394.61370270294015
2011-02-16 13:16:00,394.72955894945585
2011-02-16 13:44:00,399.6833238558403
2011-02-16 14:01:00,404.2059406631693
2011-02-16 14:18:00,408.3617561564239
2011-02-16 14:27:00,410.01124084520666
2011-02-16 14:40:00,411.36350712853607
2011-02-16 14:44:00,411.49040142664376
2011-02-16 14:48:00,411.46818934781413
2011-02-16 14:56:00,410.95570165623064
2011-02-16 15:13:00,407.714497903576
2011-02-16 15:43:00,395.32243523692125
2011-02-16 15:51:00,390.88868139073236
2011-02-16 16:31:00,366.44310846058625
2011-02-16 16:40:00,361.38756644600295
2011-02-16 16:56:00,353.76274014017133
2011-02-16 16:57:00,353.3577862142859
2011-02-16 16:58:00,352.9622245234645
2011-02-17 08:23:00,533.0316452417985
2011-02-17 08:40:00,542.3558580594804
2011-02-17 08:58:00,554.324193034799
2011-02-17 09:47:00,573.8789340197313
2011-02-17 09:52:00,573.7084231276403
2011-02-17 09:53:00,573.6168876813405
2011-02-17 10:04:00,571.3406525763062
2011-02-17 10:08:00,569.940814372102
2011-02-17 10:30:00,557.1643057029517
2011-02-17 10:51:00,538.4086486408561
2011-02-17 11:01:00,527.9902405436331
2011-02-17 11:05:00,523.661754260832
2011-02-17 11:46:00,479.7796940988678
2011-02-17 11:58:00,469.00477051584033
2011-02-17 12:01:00,466.5687780437196
2011-02-17 12:21:00,453.4322893646323
2011-02-17 12:23:00,452.4377870058005
2011-02-17 12:24:00,451.96324656458705
2011-02-17 12:27:00,450.63098595089014
2011-02-17 12:29:00,449.8192554615022
2011-02-17 12:33:00,448.3798246914006
2011-02-17 12:42:00,446.03493689366144
2011-02-17 12:43:00,445.8499725563633
2011-02-17 12:47:00,445.25842326048576
2011-02-17 12:48:00,445.1472020820702
2011-02-17 12:51:00,444.90002621102064
2011-02-17 12:55:00,444.7681423891785
2011-02-17 12:59:00,444.85480860845087
2011-02-17 13:16:00,447.42546208725906
2011-02-17 13:28:00,451.01185881676713
2011-02-17 13:47:00,458.58376038526774
2011-02-17 13:54:00,461.66040974787995
2011-02-17 13:57:00,462.9880807654632
2011-02-17 14:04:00,466.05602420752746
2011-02-17 14:11:00,469.0128570035105
2011-02-17 14:17:00,471.3972458384972
2011-02-17 14:19:00,472.1523592374266
2011-02-17 14:26:00,474.6066428961457
2011-02-17 14:36:00,477.50543512604605
2011-02-17 14:42:00,478.843880367838
2011-02-17 14:49:00,479.98225440907856
2011-02-17 14:51:00,480.2195748666573
2011-02-17 15:03:00,480.78748341986386
2011-02-17 15:40:00,473.51899936588393
2011-02-17 15:50:00,469.6249117097325
2011-02-17 16:35:00,448.93989529017045
2011-02-17 16:43:00,445.7411880207651
2011-02-17 16:59:00,440.73185789832996
2011-02-17 17:05:00,439.44197267811023
2011-02-17 17:34:00,438.61504048229426
2011-02-17 19:16:00,471.88259558948573
2011-02-17 19:21:00,471.5074337849095
2011-02-17 19:36:00,467.0732354944684
2011-02-18 08:34:00,605.1912248001682
2011-02-18 08:47:00,610.8285303824434
2011-02-18 09:04:00,618.553647521708
2011-02-18 09:41:00,625.8131382761543
2011-02-18 09:43:00,625.5823703304413
2011-02-18 10:03:00,619.0389917187332
2011-02-18 10:07:00,616.797803735715
2011-02-18 10:11:00,614.2525343682096
2011-02-18 10:16:00,610.6543241003208
2011-02-18 10:32:00,596.2606214051665
2011-02-18 10:42:00,585.3330945771917
2011-02-18 10:53:00,571.9889441085057
2011-02-18 11:18:00,538.7593195518135
2011-02-18 11:27:00,526.6012112660069
2011-02-18 11:36:00,514.7319906302063
2011-02-18 11:53:00,493.8813692243551
2011-02-18 11:54:00,492.7405755553043
2011-02-18 11:56:00,490.4923017861455
2011-02-18 12:02:00,484.0287187802626
2011-02-18 12:13:00,473.37940319006685
2011-02-18 12:27:00,462.30710322917434
2011-02-18 12:28:00,461.62788287387883
2011-02-18 12:31:00,459.6809042047904
2011-02-18 12:56:00,448.6556301731712
2011-02-18 13:10:00,446.20543585442397
2011-02-18 13:26:00,445.98499211554747
2011-02-18 13:29:00,446.18258882458343
2011-02-18 13:32:00,446.43976447188606
2011-02-18 14:18:00,452.78974744663867
2011-02-18 14:21:00,453.03966316664525
2011-02-18 15:21:00,441.6240497359265
2011-02-18 15:23:00,440.62442992109914
2011-02-18 15:41:00,430.0389579717287
2011-02-18 15:45:00,427.34826859536986
2011-02-20 10:16:00,412.955003341815
2011-02-20 10:28:00,405.75326942938943
2011-02-20 10:29:00,405.0491407938121
2011-02-20 10:43:00,393.7407276589365
2011-02-20 10:51:00,386.2552260730372
2011-02-20 10:56:00,381.2897590683766
2011-02-20 11:28:00,347.3087358903183
2011-02-20 11:39:00,336.03895279612135
2011-02-20 12:01:00,316.5364619351716
2011-02-20 12:14:00,307.7217441896923
2011-02-20 12:23:00,303.0289037418514
2011-02-20 12:32:00,299.5574303945879
2011-02-20 13:06:00,297.26170185655155
2011-02-20 13:13:00,298.6774317214897
2011-02-20 13:18:00,300.0073239712952
